customer_id,two_factor_enabled,last_login
CUST000582,False,2024-06-16T05:24:53.946779
CUST000583,True,2023-08-09T20:09:04.043665
CUST000584,False,2023-08-09T22:01:06.364794
CUST000585,False,2025-09-14T21:15:01.303276
CUST000586,True,2024-05-24T08:19:29.216027
CUST000587,False,2024-10-09T01:42:51.188614
CUST000588,True,2025-12-30T14:48:09.831063
CUST000589,True,2024-09-20T21:33:49.985252
CUST000590,False,2023-03-15T18:32:50.691632
CUST000591,True,2024-04-29T13:10:00.557745
CUST000592,True,2025-11-12T00:43:16.164550
CUST000593,True,2025-06-10T00:52:51.899670
CUST000594,True,2023-07-24T20:17:22.808916
CUST000595,True,2025-04-22T20:11:19.123265
CUST000596,True,2023-02-27T21:15:06.246851
CUST000597,False,2025-11-06T20:32:08.170258
CUST000598,False,2023-01-25T01:05:48.686259
CUST000599,False,2025-11-30T09:23:54.312128
CUST000600,True,2024-05-20T05:04:48.336742
CUST000601,False,2023-05-12T05:13:38.599054
CUST000602,True,2025-07-13T15:37:46.022313
CUST000603,False,2024-03-12T15:13:14.744625
CUST000604,True,2025-05-06T09:40:56.084950
CUST000605,True,2024-01-02T09:31:40.028760
CUST000606,True,2023-02-13T10:22:15.053193
CUST000607,False,2023-08-14T03:33:01.648556
CUST000608,True,2023-05-14T10:04:53.608929
CUST000609,False,2025-08-13T17:41:35.141427
CUST000610,False,2024-07-13T02:50:23.452514
CUST000611,True,2025-09-04T03:36:08.795893
CUST000612,False,2023-02-05T15:11:45.057343
CUST000613,False,2025-02-17T22:21:27.746074
CUST000614,False,2025-11-08T17:05:53.844569
CUST000615,False,2025-05-19T19:58:59.629250
CUST000616,False,2024-04-15T13:39:22.468442
CUST000617,True,2025-08-02T06:22:03.408363
CUST000618,False,2025-05-06T22:49:48.249997
CUST000619,False,2024-10-02T10:04:29.820189
CUST000620,True,2024-10-11T20:39:53.607860
CUST000621,False,2023-07-16T15:58:11.661882
CUST000622,False,2024-04-14T13:02:05.106236
CUST000623,True,2024-03-27T09:40:00.909729
CUST000624,True,2024-01-15T14:51:19.123803
CUST000625,True,2024-04-02T18:40:28.920211
CUST000626,True,2024-01-08T06:28:39.036938
CUST000627,True,2025-04-01T18:30:00.223931
CUST000628,False,2023-09-28T15:56:47.988787
CUST000629,True,2025-11-08T12:20:22.546781
CUST000630,False,2024-04-30T21:32:57.398906
CUST000631,True,2025-07-03T16:08:02.936595
CUST000632,False,2024-03-12T21:49:47.030208
CUST000633,False,2025-06-29T07:38:42.352400
CUST000634,False,2024-04-11T15:45:18.485532
CUST000635,True,2023-06-13T21:17:23.741302
CUST000636,False,2023-05-31T05:50:29.338052
CUST000637,True,2024-04-27T17:07:00.567961
CUST000638,True,2025-02-04T21:57:09.306374
CUST000639,False,2025-02-02T15:51:00.227907
CUST000640,False,2025-06-17T06:29:13.466530
CUST000641,False,2023-05-14T11:18:34.483524
CUST000642,False,2024-05-13T00:48:42.703014
CUST000643,False,2023-07-03T19:22:20.842102
CUST000644,True,2025-12-18T13:47:33.934958
CUST000645,True,2025-02-15T12:13:53.320113
CUST000646,False,2023-05-25T05:30:35.805403
CUST000647,True,2023-06-04T21:28:23.319065
CUST000648,False,2025-12-19T11:29:57.476065
CUST000649,True,2023-08-24T20:16:49.151288
CUST000650,False,2025-10-22T22:15:40.636357
CUST000651,True,2023-05-02T11:38:07.559573
CUST000652,True,2025-02-05T18:21:28.694953
CUST000653,True,2025-09-28T23:05:48.604226
CUST000654,True,2025-04-13T23:55:28.840414
CUST000655,True,2024-07-22T09:26:41.942072
CUST000656,True,2025-05-23T20:08:03.892441
CUST000657,False,2023-03-15T06:18:06.479022
CUST000658,False,2023-10-05T19:35:14.966329
CUST000659,False,2025-05-09T01:26:30.974816
CUST000660,True,2024-09-18T15:38:39.762775
CUST000661,True,2023-07-07T07:58:58.404744
CUST000662,True,2023-08-16T01:53:45.078224
CUST000663,False,2023-05-24T05:15:15.951684
CUST000664,False,2023-12-15T11:38:35.957406
CUST000665,False,2025-06-17T16:19:18.868656
CUST000666,False,2024-01-01T23:53:35.798020
CUST000667,True,2023-10-18T20:14:35.378923
CUST000668,False,2024-07-25T07:21:42.282405
CUST000669,True,2025-11-20T14:46:40.331609
CUST000670,True,2024-12-25T03:39:26.441617
CUST000671,False,2023-10-01T18:22:47.633731
CUST000672,True,2023-04-01T11:00:04.091862
CUST000673,False,2023-08-05T03:34:27.108893
CUST000674,True,2025-10-08T09:54:11.917999
CUST000675,False,2024-06-01T10:33:24.205761
CUST000676,False,2024-07-18T09:17:09.944339
CUST000677,False,2024-01-16T17:26:41.864030
CUST000678,False,2024-01-29T23:57:25.361585
CUST000679,True,2023-08-11T18:42:22.448524
CUST000680,True,2023-07-14T15:04:34.102247
CUST000681,True,2023-01-27T14:22:37.290592
CUST000682,True,2024-01-18T11:50:18.861215
CUST000683,False,2024-04-09T14:56:36.194376
CUST000684,True,2025-05-19T09:21:43.809756
CUST000685,False,2023-06-27T06:40:59.827260
CUST000686,True,2023-03-04T10:04:03.976247
CUST000687,False,2023-03-20T06:21:19.828081
CUST000688,False,2025-03-30T14:45:43.402276
CUST000689,False,2023-11-26T05:05:38.582310
CUST000690,False,2024-03-26T16:52:48.350954
CUST000691,False,2023-12-13T08:28:46.750570
CUST000692,False,2025-12-03T16:23:08.036555
CUST000693,True,2025-10-05T12:05:03.263279
CUST000694,False,2025-01-04T14:18:55.681081
CUST000695,True,2023-10-13T12:39:37.787371
CUST000696,False,2023-03-25T16:06:00.930949
CUST000697,True,2024-12-11T09:45:22.056970
CUST000698,True,2023-08-05T05:13:41.753073
CUST000699,False,2024-05-31T01:54:20.103659
CUST000700,False,2023-03-24T05:15:03.103310
CUST000701,False,2023-12-23T22:11:31.920234
CUST000702,True,2024-07-13T20:16:51.915015
CUST000703,False,2023-02-21T15:30:09.197309
CUST000704,True,2023-05-28T01:06:33.122786
CUST000705,True,2024-04-20T20:29:54.398199
CUST000706,True,2024-09-26T00:04:33.721003
CUST000707,False,2025-03-27T12:44:11.238050
CUST000708,True,2024-11-21T03:55:06.239803
CUST000709,False,2024-10-05T09:20:42.843736
CUST000710,True,2025-05-10T11:03:01.126169
CUST000711,False,2023-01-22T02:54:06.632741
CUST000712,True,2024-04-13T20:16:51.397410
CUST000713,False,2023-12-31T11:07:05.319599
CUST000714,False,2025-03-01T00:46:21.919184
CUST000715,True,2024-10-10T19:37:26.382893
CUST000716,False,2024-12-14T16:41:16.902352
CUST000717,False,2025-09-03T21:33:27.621285
CUST000718,False,2025-05-09T20:01:27.461903
CUST000719,True,2024-07-19T05:44:58.049402
CUST000720,True,2025-07-20T13:11:18.862587
CUST000721,True,2023-01-23T09:47:48.116217
CUST000722,True,2025-09-30T03:18:27.924750
CUST000723,True,2023-01-15T11:08:50.414848
CUST000724,False,2024-04-11T02:33:12.894990
CUST000725,True,2025-09-16T10:00:13.345664
CUST000726,False,2023-06-17T06:06:43.560954
CUST000727,True,2023-04-01T07:20:38.588248
CUST000728,True,2024-08-28T18:18:32.392717
CUST000729,False,2025-10-02T00:27:07.745064
CUST000730,False,2023-02-23T13:52:35.778613
CUST000731,True,2023-04-13T20:48:15.036763
CUST000732,True,2024-12-03T23:59:58.471009
CUST000733,True,2024-09-14T16:41:05.535451
CUST000734,True,2024-12-14T00:40:36.861409
CUST000735,False,2024-06-02T21:43:42.865492
CUST000736,False,2024-05-06T21:20:57.948039
CUST000737,True,2024-07-06T07:33:43.620840
CUST000738,True,2024-12-26T15:33:40.353481
CUST000739,False,2023-02-03T04:56:02.607211
CUST000740,False,2024-09-26T00:59:24.080233
CUST000741,True,2025-04-16T00:52:40.162095
CUST000742,False,2023-09-22T06:29:11.839691
CUST000743,True,2025-07-23T01:47:18.344331
CUST000744,True,2025-01-31T22:44:37.630062
CUST000745,True,2025-12-09T05:34:40.520878
CUST000746,False,2025-09-15T06:08:42.702458
CUST000747,True,2023-08-24T09:55:49.571850
CUST000748,True,2024-03-11T21:57:16.077992
CUST000749,False,2025-05-06T01:58:50.205258
CUST000750,True,2023-04-05T16:31:12.283111
CUST000751,False,2023-04-01T21:36:25.112102
CUST000752,True,2024-11-28T11:16:46.637315
CUST000753,False,2025-07-31T02:34:19.725302
CUST000754,True,2023-02-04T00:00:55.903174
CUST000755,True,2023-12-02T03:39:17.676399
CUST000756,True,2024-06-13T11:32:54.849064
CUST000757,False,2024-04-04T04:35:20.630236
CUST000758,True,2023-09-19T04:59:14.595924
CUST000759,False,2023-12-26T16:19:33.674690
CUST000760,True,2024-04-08T17:18:41.350712
CUST000761,True,2023-04-29T02:20:26.921303
CUST000762,True,2024-11-26T14:06:06.989084
CUST000763,False,2025-07-23T20:12:45.729167
CUST000764,True,2023-02-09T15:04:26.894230
CUST000765,True,2024-01-23T22:38:41.565646
CUST000766,True,2023-08-31T21:31:51.103351
CUST000767,True,2023-06-20T15:35:44.841173
CUST000768,False,2024-05-11T05:28:47.021472
CUST000769,True,2024-07-14T02:12:28.777881
CUST000770,True,2024-05-08T14:15:54.847168
CUST000771,True,2023-11-10T16:07:04.551348
CUST000772,False,2023-11-04T15:05:06.381878
CUST000773,True,2025-08-22T07:46:29.596177
CUST000774,True,2023-06-26T14:03:49.756084
CUST000775,True,2024-12-31T09:43:07.424211
CUST000776,True,2025-03-11T01:59:16.783048
CUST000777,True,2025-08-18T20:22:56.788020
CUST000778,False,2024-10-21T07:58:16.671025
CUST000779,True,2024-11-14T07:04:36.962122
CUST000780,False,2025-05-14T21:48:43.968951
CUST000781,False,2023-03-15T20:25:40.594212
CUST000782,True,2023-10-01T13:08:17.434994
CUST000783,False,2024-05-22T08:50:19.265490
CUST000784,False,2024-10-09T22:22:32.612194
CUST000785,False,2024-10-26T19:56:57.378684
CUST000786,True,2025-08-03T05:15:53.798388
CUST000787,True,2025-08-23T20:06:07.910587
CUST000788,False,2025-03-30T16:47:56.697438
CUST000789,True,2023-09-10T10:15:06.990925
CUST000790,False,2023-08-22T04:59:06.582308
CUST000791,True,2024-06-01T17:52:30.501706
CUST000792,False,2024-09-06T06:37:29.626603
CUST000793,False,2023-10-07T04:56:33.612041
CUST000794,True,2024-10-02T15:46:02.269498
CUST000795,False,2023-02-16T03:26:10.960688
CUST000796,False,2025-11-14T22:54:50.849197
CUST000797,True,2025-03-08T22:06:10.404345
CUST000798,True,2024-06-22T02:42:38.150632
CUST000799,False,2025-08-31T12:30:40.889658
CUST000800,False,2023-04-30T23:31:35.671103
CUST000801,False,2023-04-18T21:45:36.995813
CUST000802,True,2025-06-20T21:50:24.911850
CUST000803,False,2025-06-12T18:24:27.378210
CUST000804,False,2025-05-05T21:19:50.722531
CUST000805,False,2024-12-15T09:02:55.225981
CUST000806,False,2023-01-03T18:50:21.474752
CUST000807,False,2024-04-21T00:24:13.294951
CUST000808,True,2023-07-04T16:48:41.060727
CUST000809,False,2024-06-11T03:30:55.324312
CUST000810,True,2025-02-15T03:15:29.794098
CUST000811,True,2023-01-12T08:49:22.184963
CUST000812,False,2023-10-19T03:49:22.670421
CUST000813,False,2025-07-12T21:11:25.068830
CUST000814,True,2024-01-13T16:13:07.378064
CUST000815,False,2023-02-28T03:47:23.430942
CUST000816,False,2023-05-15T13:24:36.224603
CUST000817,True,2024-05-23T19:15:54.538497
CUST000818,False,2025-10-13T05:11:46.845352
CUST000819,False,2024-02-21T14:27:36.978980
CUST000820,False,2023-07-23T10:22:19.564010
CUST000821,True,2023-01-24T02:25:33.155019
CUST000822,True,2024-09-14T10:54:43.222373
CUST000823,True,2023-03-18T03:40:17.572163
CUST000824,False,2025-07-14T05:15:27.044216
CUST000825,False,2024-03-18T14:16:42.537641
CUST000826,True,2023-12-27T08:19:37.872138
CUST000827,False,2023-11-08T09:08:06.577846
CUST000828,True,2025-11-13T12:45:17.688830
CUST000829,True,2023-06-18T08:48:38.691863
CUST000830,True,2023-01-28T13:18:49.146208
CUST000831,False,2025-07-17T17:22:47.933811
CUST000832,False,2025-11-01T18:15:48.843491
CUST000833,True,2024-01-12T01:46:54.764696
CUST000834,True,2024-07-14T14:21:56.895223
CUST000835,True,2023-07-14T04:14:47.514061
CUST000836,False,2025-09-23T01:38:09.861296
CUST000837,False,2025-01-22T09:31:47.373247
CUST000838,False,2024-06-02T23:00:53.615053
CUST000839,False,2024-01-05T01:59:40.318893
CUST000840,False,2024-02-12T07:58:17.835561
CUST000841,False,2025-05-05T02:46:08.063943
CUST000842,False,2025-11-10T08:00:07.033638
CUST000843,False,2024-01-26T04:54:53.393802
CUST000844,True,2023-03-02T21:16:17.447799
CUST000845,True,2024-08-31T10:37:48.850478
CUST000846,False,2025-02-25T03:51:42.491575
CUST000847,True,2024-08-15T05:49:42.877117
CUST000848,True,2025-04-06T19:35:05.978540
CUST000849,False,2025-06-20T01:13:05.174387
CUST000850,False,2025-04-17T09:59:22.166837
CUST000851,True,2025-06-21T14:01:07.564919
CUST000852,False,2023-04-24T12:55:41.622774
CUST000853,True,2023-03-23T23:52:41.900265
CUST000854,False,2023-04-14T14:24:47.536076
CUST000855,False,2024-03-10T05:34:41.262915
CUST000856,True,2025-08-24T09:39:25.402156
CUST000857,False,2023-06-13T06:34:05.925222
CUST000858,True,2023-10-02T01:14:14.177614
CUST000859,False,2024-08-26T09:33:53.174034
CUST000860,False,2023-09-04T01:04:07.251695
CUST000861,False,2024-03-24T11:56:57.461189
CUST000862,False,2024-04-03T18:01:46.214360
CUST000863,False,2024-09-09T22:45:49.697591
CUST000864,True,2023-08-16T11:59:37.492287
CUST000865,False,2025-01-11T22:42:56.335755
CUST000866,False,2024-01-31T22:57:01.854819
CUST000867,False,2025-05-28T07:43:20.286638
CUST000868,True,2024-05-03T16:26:52.503902
CUST000869,True,2025-09-06T14:56:44.825742
CUST000870,False,2024-08-12T21:19:57.418205
CUST000871,False,2025-01-30T06:06:25.036287
CUST000872,True,2023-03-10T07:51:12.154861
CUST000873,True,2024-08-15T09:44:08.275595
CUST000874,False,2024-06-23T07:07:52.820811
CUST000875,True,2024-02-23T08:02:52.652171
CUST000876,True,2025-08-25T02:33:39.765696
CUST000877,True,2024-12-17T10:11:25.071777
CUST000878,True,2023-07-26T20:31:34.791684
CUST000879,True,2023-01-07T01:18:43.272879
CUST000880,False,2024-05-06T12:44:05.988292
CUST000881,False,2023-05-22T02:23:12.354219
CUST000882,False,2024-08-19T16:31:53.519566
CUST000883,False,2025-07-29T15:54:55.923178
CUST000884,False,2024-03-16T03:33:01.991247
CUST000885,True,2024-02-26T09:44:07.881407
CUST000886,False,2024-10-30T10:56:06.869841
CUST000887,True,2025-08-31T04:23:07.253362
CUST000888,False,2024-01-08T11:56:58.033153
CUST000889,False,2023-03-30T06:55:14.200572
CUST000890,True,2025-04-14T17:39:28.684125
CUST000891,False,2023-07-27T14:08:45.200928
CUST000892,True,2024-07-11T00:04:54.769063
CUST000893,True,2023-05-12T21:26:59.264494
CUST000894,False,2025-11-16T01:50:56.744907
CUST000895,False,2023-05-16T02:17:53.590927
CUST000896,True,2023-11-21T07:04:03.511924
CUST000897,True,2023-12-16T14:21:02.119417
CUST000898,True,2025-08-05T09:59:38.539064
CUST000899,False,2023-01-13T16:07:55.370819
CUST000900,False,2024-05-28T07:44:44.540288
CUST000901,False,2025-02-26T01:33:19.433627
CUST000902,False,2024-07-24T12:46:50.015248
CUST000903,False,2023-04-19T23:19:54.347620
CUST000904,True,2025-07-22T09:39:28.885635
CUST000905,False,2024-01-28T05:08:12.784816
CUST000906,True,2025-04-28T23:24:05.910114
CUST000907,False,2023-06-04T15:50:52.685469
CUST000908,False,2023-12-09T21:32:10.226764
CUST000909,False,2025-03-11T10:24:18.124842
CUST000910,False,2023-05-06T09:01:05.270447
CUST000911,True,2025-06-05T00:00:06.322736
CUST000912,False,2023-10-14T07:26:25.774664
CUST000913,True,2023-01-23T01:02:58.744270
CUST000914,True,2025-02-21T19:51:27.960755
CUST000915,True,2025-03-21T04:44:03.772676
CUST000916,True,2024-10-03T03:56:04.172559
CUST000917,True,2023-09-16T18:55:46.888606
CUST000918,False,2025-01-10T06:57:01.365027
CUST000919,True,2024-07-25T07:53:14.972875
CUST000920,False,2024-05-18T16:44:15.726449
CUST000921,True,2023-04-11T01:59:29.260084
CUST000922,True,2024-02-10T02:06:10.051124
CUST000923,True,2024-04-14T12:23:44.723481
CUST000924,True,2025-02-23T22:36:45.537735
CUST000925,False,2023-01-26T19:34:57.731879
CUST000926,True,2025-10-05T21:48:59.560484
CUST000927,False,2025-05-21T11:15:55.067090
CUST000928,True,2024-06-14T12:30:08.510815
CUST000929,True,2024-09-30T16:38:12.733053
CUST000930,False,2025-02-11T18:51:10.850554
CUST000931,False,2023-06-08T02:05:50.510546
CUST000932,False,2025-12-27T16:33:06.449122
CUST000933,False,2025-05-14T13:22:55.640764
CUST000934,True,2023-04-27T05:26:15.401978
CUST000935,False,2023-07-31T20:37:55.991467
CUST000936,True,2024-11-27T00:01:51.344804
CUST000937,True,2023-05-30T12:33:50.329736
CUST000938,True,2025-06-08T15:05:47.668890
CUST000939,False,2024-05-28T19:02:28.361661
CUST000940,True,2023-12-31T22:55:04.372814
CUST000941,True,2024-01-01T08:27:47.782399
CUST000942,False,2024-02-02T01:30:53.074768
CUST000943,False,2025-06-14T23:08:12.546526
CUST000944,True,2023-09-25T16:14:08.371731
CUST000945,False,2024-11-26T02:38:21.716515
CUST000946,True,2025-04-02T23:00:51.467723
CUST000947,False,2024-05-29T08:21:48.399829
CUST000948,False,2025-11-11T04:38:06.223245
CUST000949,True,2023-04-19T18:35:48.566174
CUST000950,True,2025-11-18T07:38:07.854619
CUST000951,True,2024-05-01T04:37:16.538891
CUST000952,False,2025-03-29T20:10:41.284208
CUST000953,True,2025-04-30T10:49:42.619266
CUST000954,False,2024-10-27T09:03:20.213980
CUST000955,False,2024-03-31T22:27:25.943141
CUST000956,False,2024-11-01T19:37:34.420730
CUST000957,True,2023-07-14T01:22:38.244341
CUST000958,False,2025-10-02T03:41:17.999509
CUST000959,False,2025-07-09T21:30:54.837423
CUST000960,True,2025-03-07T21:35:05.596183
CUST000961,False,2025-03-07T18:55:35.796136
CUST000962,False,2023-07-30T06:23:39.342371
CUST000963,False,2024-06-22T22:35:17.269650
CUST000964,True,2023-01-13T23:28:35.080606
CUST000965,True,2023-06-13T21:44:57.054085
CUST000966,True,2024-03-28T03:15:57.616228
CUST000967,True,2025-08-28T23:17:09.408701
CUST000968,True,2025-01-02T20:37:19.356240
CUST000969,False,2024-08-14T10:50:29.116804
CUST000970,False,2023-06-04T18:37:10.618071
CUST000971,True,2025-12-22T17:46:29.279698
CUST000972,True,2024-09-30T20:22:31.742656
CUST000973,False,2023-07-27T02:55:50.091589
CUST000974,True,2025-10-25T17:04:46.711317
CUST000975,False,2023-01-02T04:09:22.978805
CUST000976,True,2025-12-19T06:48:25.062437
CUST000977,True,2023-12-27T22:12:56.147455
CUST000978,False,2024-06-24T15:09:16.759514
CUST000979,False,2024-11-08T16:43:44.392833
CUST000980,True,2024-08-01T05:29:38.774390
CUST000981,True,2024-03-29T09:15:34.742134
CUST000982,True,2024-07-15T12:30:48.206397
CUST000983,False,2025-02-24T15:37:45.474697
CUST000984,True,2024-03-18T19:21:05.680982
CUST000985,True,2024-01-03T15:55:56.627957
CUST000986,False,2024-03-07T14:56:09.247189
CUST000987,False,2024-05-28T04:40:40.255567
CUST000988,False,2025-02-19T22:08:13.620784
CUST000989,False,2024-05-26T00:55:16.388630
CUST000990,False,2025-01-04T01:54:22.898429
CUST000991,False,2024-05-11T23:44:38.523172
CUST000992,True,2023-03-02T22:42:23.458687
CUST000993,False,2024-09-01T02:58:45.862902
CUST000994,False,2023-06-24T05:23:48.553060
CUST000995,True,2023-04-18T00:52:17.716338
CUST000996,True,2023-07-08T17:59:21.447194
CUST000997,False,2023-01-19T07:20:27.761381
CUST000998,True,2023-08-16T22:37:13.239554
CUST000999,False,2025-08-09T21:55:10.709731
CUST001000,False,2025-10-26T22:45:36.781981
